326.1385,-3.3832,410.7998,0.031346
326.4041,-3.3815,410.9426,0.031410
326.6698,-3.3798,411.0851,0.031471
326.9060,-3.3783,411.2114,0.031529
327.1718,-3.3766,411.3530,0.031590
327.4378,-3.3749,411.4940,0.031654
327.7039,-3.3731,411.6342,0.031714
327.9703,-3.3712,411.7738,0.031781
328.2074,-3.3696,411.8972,0.031832
328.4746,-3.3678,412.0353,0.031899
328.7423,-3.3659,412.1727,0.031961
329.0106,-3.3640,412.3094,0.032023
329.2498,-3.3623,412.4303,0.032077
329.5195,-3.3603,412.5658,0.032142
329.7899,-3.3583,412.7004,0.032204
330.0610,-3.3563,412.8343,0.032269
330.3027,-3.3545,412.9525,0.032327
330.5751,-3.3524,413.0844,0.032390
330.8483,-3.3503,413.2152,0.032454
331.1223,-3.3482,413.3448,0.032519
331.3971,-3.3460,413.4729,0.032582
331.6420,-3.3441,413.5856,0.032635
331.9182,-3.3419,413.7110,0.032704
332.1954,-3.3397,413.8348,0.032770
332.4733,-3.3374,413.9570,0.032834
332.7522,-3.3351,414.0776,0.032898
333.0009,-3.3331,414.1834,0.032952
333.2811,-3.3308,414.3009,0.033019
333.5621,-3.3284,414.4166,0.033085
333.8438,-3.3260,414.5305,0.033149
334.0947,-3.3239,414.6301,0.033207
334.3776,-3.3214,414.7400,0.033271
334.6609,-3.3190,414.8473,0.033335
334.9446,-3.3165,414.9519,0.033402
335.1970,-3.3142,415.0425,0.033458
335.4811,-3.3117,415.1414,0.033523
335.7658,-3.3092,415.2373,0.033588
336.0505,-3.3066,415.3300,0.033652
336.3353,-3.3040,415.4195,0.033718
336.6523,-3.3011,415.5156,0.033787
336.9375,-3.2984,415.5991,0.033852
337.2229,-3.2958,415.6798,0.033917
337.4768,-3.2933,415.7495,0.033974
337.7628,-3.2906,415.8260,0.034038
338.0494,-3.2878,415.9005,0.034102
338.3365,-3.2849,415.9733,0.034165
338.5920,-3.2824,416.0368,0.034224
338.8799,-3.2795,416.1069,0.034285
339.1682,-3.2765,416.1759,0.034346
339.4248,-3.2738,416.2360,0.034405
339.7140,-3.2708,416.3022,0.034466
340.0068,-3.2670,416.3553,0.034531
340.2962,-3.2630,416.4186,0.034597
340.5541,-3.2596,416.4738,0.034655
340.8447,-3.2557,416.5347,0.034717
341.1349,-3.2521,416.5942,0.034780
341.3938,-3.2491,416.6466,0.034834
341.6854,-3.2456,416.7047,0.034900
341.9774,-3.2422,416.7621,0.034963
342.2374,-3.2392,416.8122,0.035018
342.5302,-3.2357,416.8675,0.035082
342.8228,-3.2326,416.9223,0.035144
343.0830,-3.2295,416.9691,0.035202
343.3759,-3.2260,417.0202,0.035265
343.6687,-3.2227,417.0702,0.035329
343.9290,-3.2196,417.1127,0.035385
344.2218,-3.2161,417.1588,0.035448
344.5142,-3.2127,417.2037,0.035510
344.7741,-3.2096,417.2419,0.035567
345.0663,-3.2060,417.2833,0.035630
345.3906,-3.2023,417.3282,0.035697
345.7147,-3.1983,417.3705,0.035769
345.9738,-3.1951,417.4026,0.035823
346.2646,-3.1916,417.4372,0.035886
346.5553,-3.1879,417.4688,0.035948
346.8133,-3.1846,417.4947,0.036005
347.1030,-3.1811,417.5220,0.036067
347.3925,-3.1774,417.5461,0.036128
347.7458,-3.1727,417.5719,0.036203
348.0024,-3.1694,417.5889,0.036258
348.2907,-3.1656,417.6053,0.036317
348.6107,-3.1613,417.6209,0.036388
348.9300,-3.1571,417.6342,0.036455
349.1850,-3.1536,417.6423,0.036510
349.4713,-3.1496,417.6491,0.036573
349.7570,-3.1458,417.6539,0.036633
350.0420,-3.1418,417.6557,0.036695
350.2949,-3.1383,417.6552,0.036748
350.5787,-3.1343,417.6519,0.036807
350.9249,-3.1294,417.6447,0.036883
351.2077,-3.1254,417.6415,0.036940
351.4584,-3.1218,417.6319,0.036993
351.7398,-3.1177,417.6190,0.037054
351.9894,-3.1141,417.6055,0.037106
352.2694,-3.1100,417.5880,0.037166
352.5488,-3.1059,417.5683,0.037226
352.7964,-3.1023,417.5488,0.037279
353.0744,-3.0982,417.5246,0.037338
353.3517,-3.0942,417.4982,0.037397
353.5974,-3.0906,417.4730,0.037448
353.8731,-3.0866,417.4424,0.037507
354.1478,-3.0826,417.4096,0.037566
354.3912,-3.0790,417.3786,0.037618
354.6642,-3.0751,417.3415,0.037677
354.9362,-3.0711,417.3021,0.037734
355.1770,-3.0676,417.2653,0.037787
355.4469,-3.0637,417.2215,0.037844
355.7158,-3.0598,417.1756,0.037901
355.9538,-3.0564,417.1329,0.037952
356.2206,-3.0526,417.0828,0.038009
356.4863,-3.0488,417.0306,0.038068
356.7218,-3.0454,416.9824,0.038119
356.9857,-3.0416,416.9260,0.038175
357.2489,-3.0379,416.8674,0.038232
357.5111,-3.0342,416.8067,0.038287
357.8017,-3.0300,416.7366,0.038352
358.0624,-3.0264,416.6711,0.038407
358.2935,-3.0231,416.6111,0.038457
358.5528,-3.0195,416.5413,0.038516
358.8111,-3.0159,416.4692,0.038571
359.0399,-3.0127,416.4034,0.038621
359.2965,-3.0091,416.3271,0.038677
359.5247,-3.0058,416.2570,0.038728
359.7795,-3.0013,416.1765,0.038782
